trial_id,company_id,signup_date,product,deployment_type,company_size,region,country,db_platform,persona,acquisition_channel,campaign,landing_variant,trial_length_days,activated,is_pql,sales_assisted,became_sql,trial_extended,extension_days,converted,time_to_convert_days,non_conversion_reason,competitor,plan,acv_usd,mrr_usd,seats_purchased,cac_usd
T108904,C208904,2026-05-26,SQL Sentry,self_hosted,SMB,EMEA,United Kingdom,SQL Server,DBA,organic,seo-docs,B,30,true,true,false,false,false,0,false,,no_response,,,,,,6.0
T108905,C208905,2025-06-22,SQL Sentry,self_hosted,enterprise,NAM,United States,SQL Server,DBA,paid_social,li-retargeting,A,30,false,false,false,false,false,0,false,,no_response,,,,,,125.0
T108906,C208906,2025-09-25,DPA,self_hosted,enterprise,EMEA,Netherlands,Amazon RDS,DBA,paid_search,gads-sql-monitoring,A,14,false,false,false,false,false,0,false,,no_response,,,,,,103.0
T108907,C208907,2026-04-02,SQL Sentry,self_hosted,SMB,APAC,Japan,Azure SQL,DBA,channel_partner,reseller-emea,B,14,false,false,false,false,false,0,false,,no_response,,,,,,38.0
T108908,C208908,2025-10-14,DPA,self_hosted,enterprise,EMEA,Netherlands,SQL Server,IT_ops,organic,organic-brand,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,8.0
T108909,C208909,2025-06-19,DPA,self_hosted,SMB,EMEA,Germany,Oracle,IT_ops,email,newsletter,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,8.0
T108910,C208910,2025-09-05,DPA,self_hosted,enterprise,NAM,United States,PostgreSQL,DBA,paid_search,gads-brand,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,54.0
T108911,C208911,2025-11-12,DPA,self_hosted,mid_market,NAM,United States,Azure SQL,DBA,referral,g2-review,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,18.0
T108912,C208912,2026-01-08,DPA,self_hosted,mid_market,APAC,Singapore,PostgreSQL,IT_ops,channel_partner,reseller-emea,B,14,false,false,false,false,false,0,false,,no_response,,,,,,43.0
T108913,C208913,2025-09-24,DPA,self_hosted,enterprise,APAC,Japan,PostgreSQL,developer,channel_partner,reseller-emea,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,66.0
T108914,C208914,2025-10-08,DPA,self_hosted,SMB,EMEA,United Kingdom,Azure SQL,IT_ops,paid_social,li-retargeting,A,14,false,false,false,false,false,0,false,,no_response,,,,,,139.0
T108915,C208915,2025-07-07,DPA,self_hosted,mid_market,EMEA,Netherlands,SQL Server,developer,paid_social,li-retargeting,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,113.0
T108916,C208916,2025-11-29,DPA,self_hosted,mid_market,NAM,United States,Amazon RDS,IT_ops,organic,seo-docs,B,14,true,false,false,false,false,0,false,,no_response,,,,,,8.0
T108917,C208917,2025-06-09,DPA,self_hosted,SMB,EMEA,Germany,SQL Server,developer,referral,customer-referral,B,14,true,false,false,false,false,0,true,8.0,,,Standard,2500.0,208.0,2.0,14.0
T108918,C208918,2026-04-24,DPM,saas,SMB,EMEA,France,Redis,developer,direct,direct,B,14,true,true,false,false,false,0,true,12.0,,,Standard,1600.0,133.0,1.0,6.0
T108919,C208919,2026-03-05,SQL Sentry,self_hosted,mid_market,EMEA,France,Azure SQL,IT_ops,organic,seo-blog,B,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,9.0
T108920,C208920,2025-09-27,DPA,self_hosted,SMB,NAM,Canada,PostgreSQL,IT_ops,paid_social,li-retargeting,A,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,83.0
T108921,C208921,2026-03-05,DPA,self_hosted,mid_market,NAM,Canada,Amazon RDS,DBA,content,whitepaper-query-tuning,A,14,false,false,false,false,false,0,false,,no_response,,,,,,25.0
T108922,C208922,2025-01-07,DPA,self_hosted,mid_market,LATAM,Argentina,MySQL,developer,content,webinar-postgres,B,14,false,false,false,false,false,0,true,6.0,,,Professional,8600.0,717.0,7.0,28.0
T108923,C208923,2025-08-22,DPA,self_hosted,SMB,EMEA,UAE,Azure SQL,IT_ops,paid_social,li-dba-persona,A,14,false,false,false,false,false,0,true,11.0,,,Standard,3200.0,267.0,3.0,99.0
T108924,C208924,2025-10-13,DPA,self_hosted,SMB,APAC,Japan,Amazon RDS,developer,content,webinar-postgres,A,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,36.0
T108925,C208925,2025-10-28,DPA,self_hosted,SMB,EMEA,Netherlands,Oracle,DBA,events,sqlbits,A,14,false,false,false,false,false,0,false,,no_response,,,,,,109.0
T108926,C208926,2026-03-06,DPA,self_hosted,SMB,APAC,Japan,Azure SQL,DBA,paid_search,gads-brand,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,52.0
T108927,C208927,2026-06-01,SQL Sentry,self_hosted,mid_market,NAM,Canada,SQL Server,DBA,organic,organic-brand,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,12.0
T108928,C208928,2025-09-11,DPA,self_hosted,SMB,NAM,United States,SQL Server,developer,paid_search,gads-dba-tools,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,58.0
T108929,C208929,2025-08-26,DPA,self_hosted,enterprise,EMEA,UAE,PostgreSQL,IT_ops,organic,organic-brand,B,14,true,false,false,false,false,0,false,,price,,,,,,7.0
T108930,C208930,2026-01-04,DPA,self_hosted,SMB,EMEA,UAE,Amazon RDS,IT_ops,content,webinar-postgres,B,30,true,true,true,true,false,0,true,27.0,,,Standard,3000.0,250.0,2.0,24.0
T108931,C208931,2025-07-17,DPM,saas,SMB,NAM,United States,Amazon Aurora,DBA,paid_social,li-retargeting,A,30,false,false,false,false,false,0,false,,missing_db_platform,,,,,,139.0
T108932,C208932,2025-04-19,SQL Sentry,self_hosted,enterprise,EMEA,UAE,SQL Server,DBA,organic,seo-blog,B,14,true,true,true,true,false,0,true,13.0,,,Premier,29200.0,2433.0,24.0,12.0
T108933,C208933,2026-06-01,SQL Sentry,self_hosted,SMB,NAM,United States,SQL Server,developer,paid_search,gads-dba-tools,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,89.0
T108934,C208934,2026-04-01,DPM,saas,mid_market,NAM,United States,MongoDB,DBA,channel_partner,reseller-apac,A,14,true,false,false,false,false,0,true,12.0,,,Professional,9300.0,775.0,8.0,40.0
T108935,C208935,2026-05-30,DPA,self_hosted,SMB,LATAM,Argentina,MySQL,DBA,channel_partner,partner-portal,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,41.0
T108936,C208936,2025-06-08,DPA,self_hosted,enterprise,EMEA,Germany,SQL Server,developer,content,whitepaper-query-tuning,A,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,23.0
T108937,C208937,2025-01-16,SQL Sentry,self_hosted,SMB,NAM,United States,SQL Server,DBA,organic,seo-docs,B,14,false,false,false,false,false,0,false,,no_response,,,,,,9.0
T108938,C208938,2025-10-11,DPA,self_hosted,SMB,NAM,Canada,Amazon RDS,DBA,events,pass-summit,B,14,true,true,false,false,false,0,false,,no_response,,,,,,125.0
T108939,C208939,2026-05-21,SQL Sentry,self_hosted,mid_market,LATAM,Mexico,SQL Server,DBA,organic,seo-blog,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,10.0
T108940,C208940,2025-04-17,DPA,self_hosted,SMB,LATAM,Brazil,Amazon RDS,DBA,channel_partner,reseller-emea,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,48.0
T108941,C208941,2025-04-02,DPA,self_hosted,enterprise,NAM,United States,MySQL,developer,content,webinar-postgres,A,30,false,false,false,false,false,0,false,,no_response,,,,,,44.0
T108942,C208942,2025-02-26,DPA,self_hosted,enterprise,EMEA,United Kingdom,Amazon RDS,developer,paid_search,bing-dba,A,30,true,false,false,false,false,0,false,,price,,,,,,88.0
T108943,C208943,2026-03-13,DPA,self_hosted,mid_market,EMEA,Netherlands,MySQL,DBA,organic,seo-docs,B,14,true,true,true,true,false,0,true,8.0,,,Professional,10900.0,908.0,9.0,7.0
T108944,C208944,2026-03-22,SQL Sentry,self_hosted,SMB,NAM,Canada,SQL Server,DBA,events,pass-summit,A,30,true,false,false,false,false,0,true,15.0,,,Standard,3300.0,275.0,3.0,78.0
T108945,C208945,2026-02-11,DPA,self_hosted,mid_market,EMEA,Netherlands,Azure SQL,DBA,organic,seo-blog,B,14,true,true,true,true,false,0,true,8.0,,,Professional,7800.0,650.0,6.0,10.0
T108946,C208946,2025-02-13,DPA,self_hosted,SMB,NAM,Canada,SQL Server,DBA,paid_social,li-retargeting,A,14,false,false,false,false,false,0,false,,no_response,,,,,,129.0
T108947,C208947,2026-02-23,DPA,self_hosted,SMB,NAM,Canada,SQL Server,IT_ops,organic,organic-brand,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,10.0
T108948,C208948,2025-10-17,DPM,saas,SMB,EMEA,United Kingdom,MySQL,DBA,channel_partner,reseller-emea,A,30,true,true,false,false,false,0,true,19.0,,,Standard,2500.0,208.0,2.0,55.0
T108949,C208949,2025-04-30,SQL Sentry,self_hosted,mid_market,NAM,United States,SQL Server,DBA,events,sqlbits,A,14,true,true,true,true,false,0,false,,chose_competitor,Redgate,,,,,132.0
T108950,C208950,2025-07-25,SQL Sentry,self_hosted,mid_market,EMEA,UAE,SQL Server,DBA,organic,organic-brand,A,14,true,true,true,true,false,0,true,9.0,,,Professional,10300.0,858.0,9.0,9.0
T108951,C208951,2025-11-12,DPA,self_hosted,mid_market,NAM,Canada,SQL Server,DBA,content,ebook-sql-server,B,14,false,false,false,false,false,0,false,,no_response,,,,,,38.0
T108952,C208952,2025-08-14,DPA,self_hosted,mid_market,EMEA,France,PostgreSQL,DBA,paid_social,li-retargeting,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,121.0
T108953,C208953,2026-06-04,DPA,self_hosted,SMB,LATAM,Brazil,Amazon RDS,DBA,organic,seo-blog,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,12.0
T108954,C208954,2025-10-30,DPA,self_hosted,SMB,EMEA,United Kingdom,MySQL,developer,paid_social,li-retargeting,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,136.0
T108955,C208955,2025-09-06,DPA,self_hosted,mid_market,EMEA,Netherlands,Azure SQL,IT_ops,paid_search,gads-dba-tools,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,59.0
T108956,C208956,2026-02-01,DPM,saas,mid_market,EMEA,Germany,Redis,DBA,paid_search,bing-dba,B,30,true,false,false,false,false,0,true,28.0,,,Professional,7300.0,608.0,6.0,70.0
T108957,C208957,2026-01-22,DPA,self_hosted,SMB,APAC,Singapore,PostgreSQL,DBA,referral,g2-review,B,14,true,false,false,false,false,0,true,8.0,,,Standard,2600.0,217.0,2.0,15.0
T108958,C208958,2025-01-03,DPA,self_hosted,mid_market,EMEA,Netherlands,PostgreSQL,IT_ops,paid_search,gads-sql-monitoring,B,14,false,false,false,false,false,0,false,,no_response,,,,,,61.0
T108959,C208959,2026-01-07,DPA,self_hosted,enterprise,NAM,United States,MySQL,DBA,email,db-tips-drip,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,7.0
T108960,C208960,2025-06-25,DPA,self_hosted,SMB,NAM,United States,Oracle,DBA,direct,direct,B,14,true,true,false,false,false,0,true,7.0,,,Standard,2600.0,217.0,2.0,7.0
T108961,C208961,2025-09-08,DPA,self_hosted,enterprise,EMEA,UAE,Amazon RDS,IT_ops,organic,seo-docs,A,14,false,false,false,false,false,0,false,,no_response,,,,,,9.0
T108962,C208962,2026-02-16,SQL Sentry,self_hosted,enterprise,APAC,Japan,SQL Server,developer,organic,seo-blog,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,11.0
T108963,C208963,2025-12-10,DPM,saas,enterprise,NAM,United States,Redis,DBA,email,db-tips-drip,B,30,true,true,true,true,true,7,false,,missing_db_platform,,,,,,7.0
T108964,C208964,2025-09-05,SQL Sentry,self_hosted,SMB,EMEA,Germany,Azure SQL,DBA,content,webinar-postgres,B,14,true,true,false,false,false,0,false,,price,,,,,,27.0
T108965,C208965,2025-05-07,DPM,saas,SMB,EMEA,United Kingdom,MySQL,DBA,channel_partner,reseller-apac,A,14,true,true,false,false,false,0,true,13.0,,,Standard,2500.0,208.0,2.0,59.0
T108966,C208966,2025-11-14,DPA,self_hosted,mid_market,EMEA,United Kingdom,Azure SQL,DBA,paid_social,li-retargeting,B,30,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,87.0
T108967,C208967,2025-08-08,SQL Sentry,self_hosted,SMB,EMEA,France,Azure SQL,DBA,channel_partner,reseller-apac,A,14,true,false,false,false,false,0,false,,price,,,,,,43.0
T108968,C208968,2026-05-13,DPM,saas,SMB,NAM,Canada,MongoDB,DBA,organic,seo-blog,A,14,true,true,false,false,false,0,true,8.0,,,Standard,2500.0,208.0,2.0,9.0
T108969,C208969,2025-11-29,DPA,self_hosted,SMB,EMEA,France,MySQL,DBA,paid_social,li-retargeting,B,14,true,true,false,false,false,0,true,8.0,,,Standard,3100.0,258.0,3.0,98.0
T108970,C208970,2026-04-24,SQL Sentry,self_hosted,mid_market,APAC,Japan,Azure SQL,DBA,channel_partner,partner-portal,B,14,true,true,true,true,false,0,false,,price,,,,,,47.0
T108971,C208971,2025-09-16,DPM,saas,SMB,LATAM,Argentina,Amazon Aurora,developer,organic,organic-brand,B,14,true,true,true,true,false,0,false,,price,,,,,,8.0
T108972,C208972,2026-04-08,SQL Sentry,self_hosted,SMB,EMEA,United Kingdom,SQL Server,developer,content,webinar-postgres,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,34.0
T108973,C208973,2025-02-16,DPA,self_hosted,mid_market,NAM,United States,Azure SQL,DBA,paid_search,bing-dba,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,65.0
T108974,C208974,2025-07-27,DPA,self_hosted,mid_market,APAC,Singapore,MySQL,developer,content,webinar-postgres,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,33.0
T108975,C208975,2025-03-05,SQL Sentry,self_hosted,SMB,APAC,India,SQL Server,DBA,organic,organic-brand,B,30,false,false,false,false,false,0,false,,no_response,,,,,,10.0
T108976,C208976,2025-01-27,DPM,saas,enterprise,EMEA,United Kingdom,Amazon Aurora,IT_ops,content,whitepaper-query-tuning,A,14,true,true,true,true,false,0,false,,no_response,,,,,,42.0
T108977,C208977,2026-05-15,DPA,self_hosted,mid_market,NAM,United States,Oracle,IT_ops,content,whitepaper-query-tuning,A,14,false,false,false,false,false,0,false,,no_response,,,,,,41.0
T108978,C208978,2026-02-20,DPA,self_hosted,SMB,NAM,Canada,Amazon RDS,DBA,content,webinar-postgres,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,41.0
T108979,C208979,2026-01-10,DPA,self_hosted,SMB,EMEA,Netherlands,MySQL,IT_ops,organic,seo-blog,A,14,false,false,false,false,false,0,false,,no_response,,,,,,11.0
T108980,C208980,2025-11-28,DPA,self_hosted,mid_market,EMEA,France,Oracle,DBA,paid_search,gads-sql-monitoring,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,70.0
T108981,C208981,2025-12-15,SQL Sentry,self_hosted,mid_market,NAM,Canada,SQL Server,DBA,paid_social,li-dba-persona,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,85.0
T108982,C208982,2026-01-16,DPA,self_hosted,enterprise,EMEA,France,PostgreSQL,developer,email,newsletter,B,14,false,false,false,false,false,0,false,,no_response,,,,,,6.0
T108983,C208983,2026-04-08,DPA,self_hosted,SMB,LATAM,Argentina,Oracle,DBA,referral,customer-referral,A,30,true,true,false,false,false,0,false,,chose_competitor,native tools,,,,,9.0
T108984,C208984,2025-12-28,SQL Sentry,self_hosted,mid_market,NAM,United States,SQL Server,developer,organic,organic-brand,B,14,false,false,false,false,false,0,false,,no_response,,,,,,6.0
T108985,C208985,2026-03-06,DPA,self_hosted,SMB,EMEA,Germany,Oracle,IT_ops,referral,customer-referral,B,14,false,false,false,false,false,0,false,,no_response,,,,,,17.0
T108986,C208986,2025-07-17,SQL Sentry,self_hosted,enterprise,LATAM,Brazil,Azure SQL,DBA,channel_partner,reseller-emea,A,30,false,false,false,false,false,0,true,17.0,,,Premier,27000.0,2250.0,22.0,63.0
T108987,C208987,2026-06-07,DPA,self_hosted,SMB,LATAM,Mexico,SQL Server,IT_ops,paid_search,bing-dba,B,14,true,false,false,false,true,7,false,,no_response,,,,,,69.0
T108988,C208988,2025-01-27,DPA,self_hosted,mid_market,NAM,United States,Oracle,DBA,content,webinar-postgres,A,30,true,true,true,true,false,0,false,,no_response,,,,,,43.0
T108989,C208989,2025-09-14,DPM,saas,mid_market,NAM,Canada,MySQL,DBA,paid_search,bing-dba,B,30,true,true,true,true,false,0,true,21.0,,,Professional,6400.0,533.0,5.0,74.0
T108990,C208990,2026-04-30,DPA,self_hosted,mid_market,EMEA,Netherlands,MySQL,DBA,paid_social,li-dba-persona,A,30,true,false,false,false,false,0,false,,price,,,,,,125.0
T108991,C208991,2025-05-15,DPA,self_hosted,mid_market,NAM,United States,SQL Server,DBA,channel_partner,reseller-emea,B,30,true,true,true,true,true,14,false,,chose_competitor,native tools,,,,,44.0
T108992,C208992,2025-04-19,DPA,self_hosted,mid_market,EMEA,Germany,SQL Server,DBA,organic,seo-docs,B,14,true,true,true,true,false,0,false,,no_response,,,,,,12.0
T108993,C208993,2025-09-03,SQL Sentry,self_hosted,enterprise,EMEA,France,Azure SQL,DBA,channel_partner,reseller-apac,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,38.0
T108994,C208994,2025-10-06,DPA,self_hosted,mid_market,APAC,Japan,PostgreSQL,developer,content,ebook-sql-server,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,37.0
T108995,C208995,2026-05-21,DPA,self_hosted,mid_market,EMEA,UAE,SQL Server,developer,content,whitepaper-query-tuning,B,30,true,false,false,false,false,0,true,20.0,,,Professional,8400.0,700.0,7.0,35.0
T108996,C208996,2026-04-12,DPA,self_hosted,enterprise,APAC,Singapore,Amazon RDS,DBA,paid_social,li-dba-persona,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,104.0
T108997,C208997,2025-10-25,DPM,saas,SMB,APAC,India,Redis,DBA,paid_search,gads-brand,B,14,true,true,false,false,false,0,true,11.0,,,Standard,2200.0,183.0,2.0,61.0
T108998,C208998,2026-06-05,SQL Sentry,self_hosted,mid_market,EMEA,United Kingdom,SQL Server,developer,paid_search,bing-dba,B,14,true,false,false,false,false,0,true,10.0,,,Professional,12400.0,1033.0,10.0,97.0
T108999,C208999,2026-01-18,DPM,saas,SMB,NAM,Canada,MySQL,DBA,paid_social,li-retargeting,B,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,127.0
T109000,C209000,2026-04-27,SQL Sentry,self_hosted,SMB,APAC,Singapore,SQL Server,developer,paid_social,li-retargeting,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,135.0
T109001,C209001,2025-06-26,DPM,saas,mid_market,APAC,Australia,Redis,DBA,content,webinar-postgres,A,30,true,false,false,false,true,14,true,32.0,,,Professional,7500.0,625.0,6.0,29.0
T109002,C209002,2025-11-06,DPA,self_hosted,SMB,NAM,Canada,SQL Server,DBA,organic,organic-brand,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,9.0
T109003,C209003,2025-01-26,DPA,self_hosted,SMB,NAM,United States,Amazon RDS,DBA,email,db-tips-drip,B,14,true,true,true,true,false,0,false,,no_response,,,,,,5.0
T109004,C209004,2025-01-08,DPM,saas,mid_market,EMEA,Germany,Amazon Aurora,DBA,content,ebook-sql-server,B,14,true,true,true,true,false,0,true,8.0,,,Professional,9700.0,808.0,8.0,30.0
T109005,C209005,2026-02-15,DPM,saas,mid_market,NAM,Canada,PostgreSQL,IT_ops,channel_partner,reseller-emea,B,14,true,true,true,true,false,0,false,,missing_db_platform,,,,,,58.0
T109006,C209006,2025-04-03,DPM,saas,SMB,APAC,India,Amazon Aurora,DBA,paid_social,li-retargeting,A,14,true,true,true,true,false,0,false,,missing_db_platform,,,,,,113.0
T109007,C209007,2025-12-05,DPM,saas,mid_market,NAM,United States,Amazon Aurora,developer,organic,seo-blog,A,30,true,true,true,true,false,0,true,23.0,,,Professional,8100.0,675.0,7.0,9.0
T109008,C209008,2026-02-11,SQL Sentry,self_hosted,SMB,EMEA,Netherlands,SQL Server,DBA,channel_partner,reseller-emea,B,14,true,true,true,true,false,0,true,10.0,,,Standard,3100.0,258.0,3.0,48.0
T109009,C209009,2025-01-28,DPA,self_hosted,SMB,NAM,Canada,SQL Server,IT_ops,referral,customer-referral,B,14,true,true,false,false,false,0,false,,price,,,,,,15.0
T109010,C209010,2025-10-17,SQL Sentry,self_hosted,SMB,EMEA,United Kingdom,SQL Server,IT_ops,content,ebook-sql-server,B,30,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,36.0
T109011,C209011,2026-02-06,DPA,self_hosted,mid_market,APAC,Australia,Oracle,DBA,paid_search,bing-dba,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,49.0
T109012,C209012,2026-05-03,SQL Sentry,self_hosted,mid_market,NAM,Canada,SQL Server,IT_ops,content,webinar-postgres,A,14,false,false,false,false,false,0,false,,no_response,,,,,,42.0
T109013,C209013,2025-07-28,DPM,saas,enterprise,NAM,United States,Amazon Aurora,developer,channel_partner,partner-portal,B,14,true,true,true,true,false,0,false,,price,,,,,,55.0
T109014,C209014,2026-06-06,SQL Sentry,self_hosted,mid_market,NAM,United States,Azure SQL,developer,organic,organic-brand,A,14,true,false,false,false,true,14,false,,no_response,,,,,,12.0
T109015,C209015,2026-04-15,DPA,self_hosted,enterprise,NAM,United States,Amazon RDS,DBA,organic,seo-docs,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,9.0
T109016,C209016,2026-01-22,SQL Sentry,self_hosted,SMB,EMEA,France,SQL Server,IT_ops,channel_partner,reseller-apac,A,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,46.0
