trial_id,logins,instances_monitored,wait_time_analyses_run,tuning_advisors_used,anomaly_alerts_configured,reports_generated,feature_adoption_rate,engagement_score
T28216,1,0,0,0,0,0,0.0,2
T28217,1,1,0,0,0,0,0.0,6
T28218,0,0,0,0,0,0,0.0,13
T28219,13,3,6,2,2,1,0.63,58
T28220,7,3,8,2,0,0,0.43,42
T28221,14,6,12,4,2,2,0.68,62
T28222,0,0,0,0,0,0,0.0,3
T28223,15,7,20,7,2,3,0.92,100
T28224,0,1,0,0,0,0,0.0,18
T28225,0,1,0,0,0,0,0.0,5
T28226,0,0,0,0,0,0,0.0,11
T28227,15,5,9,1,0,3,0.5,64
T28228,0,0,0,0,0,0,0.0,3
T28229,9,1,5,1,0,2,0.39,25
T28230,0,1,0,0,0,0,0.0,7
T28231,13,2,10,2,2,1,0.56,63
T28232,10,3,13,5,3,1,0.59,55
T28233,0,1,0,0,0,0,0.0,5
T28234,0,0,0,0,0,0,0.0,2
T28235,10,2,6,4,1,2,0.57,54
T28236,0,0,0,0,0,0,0.0,5
T28237,0,0,0,0,0,0,0.0,6
T28238,10,4,9,4,1,1,0.47,50
T28239,0,0,0,0,0,0,0.0,2
T28240,1,0,0,0,0,0,0.0,2
T28241,1,0,0,0,0,0,0.0,3
T28242,2,0,0,0,0,0,0.0,1
T28243,8,3,6,9,4,0,0.8,60
T28244,1,0,0,0,0,0,0.0,11
T28245,0,0,0,0,0,0,0.0,8
T28246,8,6,7,8,0,0,0.75,67
T28247,9,2,5,3,2,3,0.56,44
T28248,0,0,0,0,0,0,0.0,2
T28249,14,3,4,1,1,0,0.6,70
T28250,10,5,8,7,2,3,0.63,62
T28251,0,0,0,0,0,0,0.0,1
T28252,2,1,0,0,0,0,0.0,25
T28253,1,0,0,0,0,0,0.0,1
T28254,0,0,0,0,0,0,0.0,1
T28255,1,0,0,0,0,0,0.0,4
T28256,17,3,8,2,4,0,0.57,63
T28257,0,0,0,0,0,0,0.0,7
T28258,19,3,16,6,2,1,0.81,89
T28259,0,0,0,0,0,0,0.0,2
T28260,2,2,6,1,1,0,0.48,32
T28261,24,3,17,5,2,1,0.87,100
T28262,0,0,0,0,0,0,0.0,1
T28263,0,0,0,0,0,0,0.0,3
T28264,12,8,14,6,1,2,0.88,78
T28265,11,3,14,3,3,5,0.67,75
T28266,0,0,0,0,0,0,0.0,8
T28267,2,0,0,0,0,0,0.0,7
T28268,0,0,0,0,0,0,0.0,6
T28269,20,3,6,6,6,1,0.64,74
T28270,1,0,0,0,0,0,0.0,2
T28271,3,1,0,0,0,0,0.0,3
T28272,4,2,16,5,5,3,0.71,63
T28273,0,0,0,0,0,0,0.0,3
T28274,22,5,21,7,4,2,0.85,91
T28275,0,0,0,0,0,0,0.0,5
T28276,0,0,0,0,0,0,0.0,12
T28277,1,1,0,0,0,0,0.0,22
T28278,0,1,0,0,0,0,0.0,12
T28279,26,9,25,5,4,2,0.9,100
T28280,12,4,10,4,4,0,0.67,74
T28281,0,0,0,0,0,0,0.0,2
T28282,0,1,0,0,0,0,0.0,1
T28283,0,0,0,0,0,0,0.0,2
T28284,15,1,11,5,1,1,0.69,77
T28285,16,4,16,11,2,4,0.81,90
T28286,7,2,8,2,1,2,0.53,50
T28287,0,1,0,0,0,0,0.0,5
T28288,0,0,0,0,0,0,0.0,1
T28289,6,1,6,4,2,1,0.46,27
T28290,0,1,0,0,0,0,0.0,14
T28291,1,1,0,0,0,0,0.0,17
T28292,15,3,15,5,1,1,0.56,54
T28293,0,0,0,0,0,0,0.0,4
T28294,11,2,8,2,0,1,0.48,50
T28295,0,1,0,0,0,0,0.0,9
T28296,1,1,0,0,0,0,0.0,5
T28297,15,6,12,8,1,1,0.76,77
T28298,0,0,0,0,0,0,0.0,5
T28299,1,0,0,0,0,0,0.0,1
T28300,0,0,0,0,0,0,0.0,1
T28301,0,0,0,0,0,0,0.0,6
T28302,1,1,0,0,0,0,0.0,23
T28303,1,1,0,0,0,0,0.0,1
T28304,18,7,13,8,2,3,0.83,91
T28305,1,1,0,0,0,0,0.0,18
T28306,20,6,13,5,3,1,0.82,85
T28307,1,0,0,0,0,0,0.0,1
T28308,0,0,0,0,0,0,0.0,2
T28309,0,0,0,0,0,0,0.0,1
T28310,2,0,0,0,0,0,0.0,5
T28311,0,0,0,0,0,0,0.0,2
T28312,0,0,0,0,0,0,0.0,8
T28313,0,0,0,0,0,0,0.0,1
T28314,0,0,0,0,0,0,0.0,1
T28315,12,3,8,1,1,0,0.56,55
T28316,1,0,0,0,0,0,0.0,8
T28317,9,3,13,3,1,3,0.67,62
T28318,1,1,0,0,0,0,0.0,5
T28319,7,3,6,3,0,1,0.51,47
T28320,0,0,0,0,0,0,0.0,3
T28321,0,0,0,0,0,0,0.0,10
T28322,18,1,18,5,1,1,0.69,91
T28323,0,0,0,0,0,0,0.0,1
T28324,0,0,0,0,0,0,0.0,1
T28325,0,1,0,0,0,0,0.0,13
T28326,11,2,8,2,2,1,0.55,59
T28327,19,6,11,7,0,3,0.94,96
T28328,13,4,8,7,2,0,0.81,80
T28329,0,1,0,0,0,0,0.0,14
T28330,0,0,0,0,0,0,0.0,7
T28331,8,1,4,2,0,1,0.43,34
T28332,7,2,11,2,0,3,0.58,47
T28333,9,5,9,6,3,2,0.81,68
T28334,0,0,0,0,0,0,0.0,1
T28335,9,3,13,2,1,0,0.47,53
T28336,0,0,0,0,0,0,0.0,1
T28337,1,0,0,0,0,0,0.0,2
T28338,7,2,10,0,0,2,0.5,35
T28339,0,0,0,0,0,0,0.0,2
T28340,11,4,13,1,5,3,0.72,77
T28341,14,2,8,4,3,1,0.75,73
T28342,15,1,10,3,3,0,0.62,48
T28343,22,4,8,2,2,4,0.86,75
T28344,0,0,0,0,0,0,0.0,1
T28345,0,1,0,0,0,0,0.0,1
T28346,0,0,0,0,0,0,0.0,11
T28347,0,0,0,0,0,0,0.0,7
T28348,0,0,0,0,0,0,0.0,3
T28349,9,4,12,4,3,4,0.89,81
T28350,0,1,0,0,0,0,0.0,29
T28351,4,4,6,2,3,1,0.43,36
T28352,9,4,9,8,2,0,0.78,69
T28353,5,3,8,8,1,4,0.38,35
T28354,28,8,13,6,2,2,0.86,95
T28355,13,3,13,5,2,1,0.69,73
T28356,4,1,3,0,1,0,0.27,10
T28357,0,0,0,0,0,0,0.0,1
T28358,0,0,0,0,0,0,0.0,1
T28359,0,0,0,0,0,0,0.0,1
T28360,9,8,17,9,1,0,0.87,78
T28361,0,1,0,0,0,0,0.0,11
T28362,1,0,0,0,0,0,0.0,1
T28363,0,0,0,0,0,0,0.0,1
T28364,3,1,4,4,2,1,0.32,23
T28365,14,5,10,6,3,2,0.76,75
T28366,0,0,0,0,0,0,0.0,1
T28367,0,0,0,0,0,0,0.0,1
T28368,1,1,0,0,0,0,0.0,6
T28369,13,5,8,2,4,0,0.56,53
T28370,4,2,2,1,0,0,0.35,13
T28371,3,2,1,1,0,0,0.2,12
T28372,10,3,9,1,0,1,0.48,51
T28373,6,3,4,2,0,1,0.27,13
T28374,0,0,0,0,0,0,0.0,1
T28375,1,0,0,0,0,0,0.0,2
T28376,13,2,9,4,3,0,0.45,43
T28377,0,1,0,0,0,0,0.0,9
T28378,0,0,0,0,0,0,0.0,8
T28379,0,0,0,0,0,0,0.0,4
T28380,16,5,8,4,2,0,0.58,60
T28381,2,1,3,5,2,1,0.38,27
T28382,13,3,15,2,1,2,0.79,77
T28383,17,4,8,4,0,1,0.78,72
T28384,11,4,5,2,1,0,0.58,43
T28385,0,0,0,0,0,0,0.0,5
T28386,8,2,6,1,1,0,0.52,43
T28387,1,1,0,0,0,0,0.0,13
T28388,10,4,9,1,3,0,0.52,46
T28389,0,1,0,0,0,0,0.0,7
T28390,21,4,14,8,1,1,0.89,100
T28391,0,0,0,0,0,0,0.0,7
T28392,12,3,11,4,3,1,0.56,57
T28393,1,0,0,0,0,0,0.0,4
T28394,0,0,0,0,0,0,0.0,1
T28395,0,0,0,0,0,0,0.0,1
T28396,11,9,10,3,4,1,0.58,55
T28397,0,0,0,0,0,0,0.0,1
T28398,14,8,12,4,1,2,0.49,61
T28399,0,0,0,0,0,0,0.0,6
T28400,10,5,9,1,1,2,0.52,50
T28401,1,0,0,0,0,0,0.0,6
T28402,0,1,0,0,0,0,0.0,2
T28403,8,4,10,2,3,1,0.58,53
T28404,0,0,0,0,0,0,0.0,6
T28405,23,6,20,9,4,3,0.72,97
T28406,0,1,0,0,0,0,0.0,31
T28407,15,4,10,3,2,0,0.84,83
T28408,1,1,0,0,0,0,0.0,3
T28409,0,0,0,0,0,0,0.0,6
T28410,0,0,0,0,0,0,0.0,3
T28411,0,0,0,0,0,0,0.0,1
T28412,11,3,6,1,2,0,0.45,36
T28413,0,0,0,0,0,0,0.0,8
T28414,0,0,0,0,0,0,0.0,1
T28415,8,2,10,2,0,2,0.44,44
T28416,16,10,12,6,3,2,0.82,82
T28417,5,4,9,2,1,0,0.63,45
T28418,0,1,0,0,0,0,0.0,1
T28419,5,2,4,5,1,1,0.43,33
T28420,26,4,16,3,5,1,0.84,96
T28421,22,3,20,4,5,3,0.75,97
T28422,14,7,11,2,1,0,0.67,58
T28423,0,0,0,0,0,0,0.0,1
T28424,0,0,0,0,0,0,0.0,1
T28425,0,0,0,0,0,0,0.0,1
T28426,12,8,14,0,1,2,0.66,66
T28427,5,5,11,4,1,1,0.63,50
T28428,0,0,0,0,0,0,0.0,13
T28429,16,2,19,4,4,1,0.8,94
T28430,13,2,7,2,0,1,0.47,44
T28431,0,0,0,0,0,0,0.0,5
T28432,0,1,0,0,0,0,0.0,28
T28433,0,0,0,0,0,0,0.0,1
T28434,9,2,5,0,0,1,0.3,26
T28435,6,3,2,1,0,2,0.43,29
T28436,7,1,2,0,1,0,0.35,19
T28437,19,1,11,3,0,0,0.64,65
T28438,13,2,12,3,1,1,0.61,60
T28439,0,1,0,0,0,0,0.0,1
T28440,0,0,0,0,0,0,0.0,7
T28441,14,5,8,3,2,1,0.56,60
T28442,12,3,16,5,2,1,0.6,66
T28443,0,0,0,0,0,0,0.0,4
T28444,0,0,0,0,0,0,0.0,4
T28445,20,3,10,5,2,2,0.71,82
T28446,4,1,1,0,1,0,0.31,18
T28447,1,0,0,0,0,0,0.0,1
T28448,0,0,0,0,0,0,0.0,2
T28449,17,1,14,3,4,3,0.7,68
T28450,1,0,0,0,0,0,0.0,6
T28451,8,3,8,1,1,1,0.54,45
T28452,2,0,0,0,0,0,0.0,4
T28453,0,0,0,0,0,0,0.0,1
T28454,0,0,0,0,0,0,0.0,3
T28455,10,6,15,3,2,3,0.68,72
T28456,12,5,19,7,4,2,0.72,75
T28457,0,0,0,0,0,0,0.0,4
T28458,0,0,0,0,0,0,0.0,8
T28459,0,0,0,0,0,0,0.0,1
T28460,11,7,20,5,1,1,0.7,66
T28461,1,1,0,0,0,0,0.0,8
T28462,0,0,0,0,0,0,0.0,1
T28463,0,0,0,0,0,0,0.0,5
T28464,0,0,0,0,0,0,0.0,4
T28465,0,0,0,0,0,0,0.0,8
T28466,0,1,0,0,0,0,0.0,9
T28467,1,1,0,0,0,0,0.0,2
T28468,0,0,0,0,0,0,0.0,1
T28469,2,2,3,0,0,1,0.27,15
T28470,0,0,0,0,0,0,0.0,7
T28471,11,3,13,2,2,1,0.82,90
T28472,0,0,0,0,0,0,0.0,4
T28473,15,2,9,2,1,1,0.46,43
T28474,0,0,0,0,0,0,0.0,2
T28475,21,4,14,4,6,2,0.76,99
T28476,0,0,0,0,0,0,0.0,4
T28477,0,0,0,0,0,0,0.0,3
T28478,0,0,0,0,0,0,0.0,3
T28479,0,0,0,0,0,0,0.0,1
T28480,6,3,9,4,1,3,0.71,59
T28481,14,2,4,9,0,2,0.61,51
T28482,0,0,0,0,0,0,0.0,4
T28483,0,0,0,0,0,0,0.0,2
T28484,7,2,6,1,0,1,0.41,28
T28485,4,2,4,1,0,0,0.39,34
T28486,13,2,13,2,1,0,0.64,53
T28487,13,2,15,3,2,0,0.78,78
T28488,0,0,0,0,0,0,0.0,2
T28489,16,4,17,7,3,3,0.95,100
T28490,12,6,10,6,3,1,0.77,77
T28491,0,0,0,0,0,0,0.0,5
T28492,2,2,7,3,1,0,0.26,14
T28493,16,6,3,6,0,2,0.61,58
T28494,2,1,0,0,0,0,0.0,30
T28495,0,0,0,0,0,0,0.0,1
T28496,8,7,7,11,3,0,0.71,69
T28497,9,3,7,4,2,0,0.57,52
T28498,7,4,12,3,4,0,0.44,38
T28499,15,2,15,5,3,1,0.69,76
T28500,13,2,15,6,1,1,0.75,72
T28501,0,0,0,0,0,0,0.0,10
T28502,13,5,8,2,1,0,0.66,60
T28503,13,3,6,0,0,1,0.51,50
T28504,26,7,12,11,3,0,0.77,97
T28505,6,2,3,4,0,0,0.32,28
T28506,6,1,10,1,0,0,0.38,36
T28507,0,0,0,0,0,0,0.0,3
T28508,11,4,8,5,1,0,0.64,56
T28509,0,1,0,0,0,0,0.0,11
T28510,3,1,0,0,0,0,0.0,31
T28511,0,0,0,0,0,0,0.0,3
T28512,0,0,0,0,0,0,0.0,1
T28513,0,0,0,0,0,0,0.0,14
T28514,12,1,10,2,3,2,0.57,51
T28515,0,0,0,0,0,0,0.0,1
T28516,0,0,0,0,0,0,0.0,1
T28517,9,5,17,8,1,1,0.71,69
T28518,6,2,6,1,1,0,0.37,32
T28519,0,1,0,0,0,0,0.0,7
T28520,0,0,0,0,0,0,0.0,1
T28521,1,1,0,0,0,0,0.0,11
T28522,0,0,0,0,0,0,0.0,6
T28523,12,2,6,2,1,6,0.46,55
T28524,8,6,9,0,2,0,0.5,51
T28525,0,1,0,0,0,0,0.0,9
T28526,0,0,0,0,0,0,0.0,1
T28527,0,1,0,0,0,0,0.0,4
T28528,7,2,12,2,2,1,0.45,41
T28529,0,1,0,0,0,0,0.0,17
T28530,14,4,11,3,2,1,0.62,66
T28531,16,2,11,2,1,1,0.59,65
T28532,16,2,11,5,0,4,0.73,78
T28533,23,3,8,5,2,0,0.61,72
T28534,9,3,9,3,2,3,0.54,55
T28535,2,0,0,0,0,0,0.0,3
T28536,0,1,0,0,0,0,0.0,3
T28537,0,0,0,0,0,0,0.0,1
T28538,0,0,0,0,0,0,0.0,10
T28539,1,0,0,0,0,0,0.0,1
T28540,0,0,0,0,0,0,0.0,4
T28541,9,1,9,3,1,2,0.61,60
T28542,0,0,0,0,0,0,0.0,5
T28543,0,0,0,0,0,0,0.0,10
T28544,0,0,0,0,0,0,0.0,8
T28545,16,6,12,10,4,1,0.82,91
T28546,17,4,9,6,3,2,0.6,73
T28547,2,1,0,0,0,0,0.0,12
T28548,0,0,0,0,0,0,0.0,1
T28549,1,0,0,0,0,0,0.0,1
T28550,0,1,0,0,0,0,0.0,2
T28551,0,0,0,0,0,0,0.0,2
T28552,1,0,0,0,0,0,0.0,10
T28553,16,4,9,4,0,1,0.61,66
T28554,0,0,0,0,0,0,0.0,1
T28555,21,10,17,2,2,2,0.88,92
T28556,0,0,0,0,0,0,0.0,1
T28557,8,2,5,4,0,1,0.54,40
T28558,0,0,0,0,0,0,0.0,1
T28559,5,2,11,1,1,0,0.51,40
T28560,0,0,0,0,0,0,0.0,4
T28561,0,0,0,0,0,0,0.0,8
T28562,0,0,0,0,0,0,0.0,4
T28563,13,3,3,3,1,1,0.54,47
T28564,0,0,0,0,0,0,0.0,8
T28565,6,3,6,1,1,0,0.43,37
T28566,11,3,10,3,2,0,0.6,53
T28567,4,2,7,0,0,0,0.23,13
T28568,0,0,0,0,0,0,0.0,6
T28569,4,3,1,5,1,0,0.45,32
T28570,0,0,0,0,0,0,0.0,1
T28571,0,0,0,0,0,0,0.0,11
T28572,9,1,5,3,0,2,0.38,27
T28573,1,0,0,0,0,0,0.0,11
T28574,0,0,0,0,0,0,0.0,2
T28575,5,1,6,3,0,1,0.39,35
T28576,1,0,0,0,0,0,0.0,1
T28577,0,0,0,0,0,0,0.0,5
T28578,0,0,0,0,0,0,0.0,1
T28579,0,0,0,0,0,0,0.0,8
T28580,0,0,0,0,0,0,0.0,3
T28581,17,6,10,2,2,1,0.77,79
T28582,2,1,0,0,0,0,0.0,17
T28583,9,2,6,3,2,1,0.57,48
T28584,18,3,14,3,1,0,0.72,81
T28585,15,6,8,4,1,5,0.62,71
T28586,0,1,0,0,0,0,0.0,7
T28587,2,1,0,0,0,0,0.0,8
T28588,12,4,18,5,2,2,0.75,66
T28589,0,0,0,0,0,0,0.0,13
T28590,1,0,0,0,0,0,0.0,12
T28591,0,0,0,0,0,0,0.0,1
T28592,13,3,10,3,2,0,0.45,52
T28593,0,0,0,0,0,0,0.0,3
T28594,4,1,4,2,0,0,0.4,27
T28595,0,0,0,0,0,0,0.0,2
T28596,16,5,14,4,3,1,0.69,83
T28597,1,0,0,0,0,0,0.0,4
T28598,0,0,0,0,0,0,0.0,2
T28599,13,3,17,5,0,0,0.65,75
T28600,1,0,0,0,0,0,0.0,3
T28601,0,0,0,0,0,0,0.0,1
T28602,0,0,0,0,0,0,0.0,3
T28603,6,3,5,3,0,0,0.31,26
T28604,2,1,0,0,0,0,0.0,8
T28605,0,0,0,0,0,0,0.0,1
T28606,0,1,0,0,0,0,0.0,5
T28607,8,3,5,4,1,0,0.46,32
T28608,0,0,0,0,0,0,0.0,11
T28609,0,0,0,0,0,0,0.0,1
T28610,0,0,0,0,0,0,0.0,7
T28611,0,0,0,0,0,0,0.0,2
T28612,11,3,7,4,5,3,0.74,65
T28613,0,1,0,0,0,0,0.0,6
T28614,0,0,0,0,0,0,0.0,1
T28615,0,0,0,0,0,0,0.0,1
T28616,0,0,0,0,0,0,0.0,1
T28617,7,2,9,4,1,4,0.51,48
T28618,2,0,0,0,0,0,0.0,1
T28619,0,0,0,0,0,0,0.0,1
T28620,22,3,16,6,1,1,0.71,82
T28621,0,0,0,0,0,0,0.0,8
T28622,1,0,0,0,0,0,0.0,5
T28623,12,3,6,4,1,1,0.51,46
T28624,0,0,0,0,0,0,0.0,9
T28625,13,3,18,2,2,4,0.7,84
T28626,10,4,12,4,2,2,0.75,64
T28627,8,3,7,2,3,1,0.48,47
T28628,15,4,17,4,0,2,0.61,79
T28629,0,0,0,0,0,0,0.0,5
T28630,1,0,0,0,0,0,0.0,1
T28631,0,0,0,0,0,0,0.0,6
T28632,0,0,0,0,0,0,0.0,3
T28633,0,1,0,0,0,0,0.0,5
T28634,1,0,0,0,0,0,0.0,6
T28635,18,3,15,5,5,2,0.68,91
T28636,0,0,0,0,0,0,0.0,1
T28637,1,0,0,0,0,0,0.0,1
T28638,0,0,0,0,0,0,0.0,4
T28639,1,2,7,2,2,1,0.35,19
T28640,0,0,0,0,0,0,0.0,6
T28641,3,2,6,2,1,2,0.32,30
T28642,0,0,0,0,0,0,0.0,3
T28643,11,1,14,2,0,0,0.59,58
T28644,1,0,0,0,0,0,0.0,10
T28645,15,4,6,4,1,0,0.59,60
T28646,16,6,9,6,3,1,0.85,88
T28647,0,1,0,0,0,0,0.0,25
T28648,2,2,9,1,0,2,0.42,20
T28649,0,0,0,0,0,0,0.0,7
T28650,10,3,7,2,0,1,0.41,45
T28651,7,3,12,3,2,1,0.69,69
T28652,0,0,0,0,0,0,0.0,1
T28653,7,2,11,3,1,2,0.45,49
T28654,15,8,8,3,1,1,0.63,67
T28655,5,3,4,1,1,1,0.44,27
T28656,0,0,0,0,0,0,0.0,1
T28657,12,2,6,0,1,1,0.53,45
T28658,0,0,0,0,0,0,0.0,8
T28659,11,4,13,4,2,1,0.61,66
T28660,0,0,0,0,0,0,0.0,1
T28661,6,3,4,1,2,0,0.34,32
T28662,3,2,4,0,0,0,0.31,19
T28663,0,0,0,0,0,0,0.0,1
T28664,17,4,11,4,3,2,0.74,60
T28665,15,3,12,6,2,0,0.65,73
T28666,17,4,10,12,1,0,0.66,68
T28667,1,0,0,0,0,0,0.0,5
T28668,9,2,7,3,1,2,0.6,59
T28669,14,6,8,5,3,2,0.69,70
T28670,7,3,6,4,1,1,0.51,42
T28671,0,0,0,0,0,0,0.0,3
T28672,0,0,0,0,0,0,0.0,3
T28673,12,3,10,5,1,0,0.75,69
T28674,20,6,16,9,2,2,0.9,97
T28675,20,3,26,4,3,2,0.76,100
T28676,1,0,0,0,0,0,0.0,4
T28677,0,0,0,0,0,0,0.0,14
T28678,1,1,0,0,0,0,0.0,15
T28679,0,1,0,0,0,0,0.0,13
T28680,1,0,0,0,0,0,0.0,1
T28681,0,0,0,0,0,0,0.0,1
T28682,0,0,0,0,0,0,0.0,9
T28683,0,0,0,0,0,0,0.0,11
T28684,1,1,0,0,0,0,0.0,9
T28685,0,0,0,0,0,0,0.0,9
T28686,2,1,0,0,0,0,0.0,19
T28687,14,9,13,4,1,2,0.72,79
T28688,12,2,18,2,3,2,0.73,83
T28689,0,0,0,0,0,0,0.0,4
T28690,7,5,14,14,0,0,0.7,65
T28691,0,0,0,0,0,0,0.0,3
T28692,0,0,0,0,0,0,0.0,1
T28693,0,0,0,0,0,0,0.0,1
T28694,13,2,8,1,1,2,0.54,54
T28695,0,0,0,0,0,0,0.0,6
T28696,1,1,0,0,0,0,0.0,13
T28697,9,2,5,1,0,0,0.36,31
T28698,0,0,0,0,0,0,0.0,1
T28699,14,1,9,2,1,2,0.72,72
T28700,0,0,0,0,0,0,0.0,3
T28701,20,6,23,6,3,1,0.91,100
T28702,1,0,0,0,0,0,0.0,3
T28703,0,0,0,0,0,0,0.0,1
T28704,14,2,15,7,1,2,0.74,75
T28705,14,3,16,3,6,5,0.8,84
T28706,1,0,0,0,0,0,0.0,1
T28707,6,2,6,1,1,0,0.53,41
T28708,1,1,0,0,0,0,0.0,3
T28709,0,0,0,0,0,0,0.0,1
T28710,0,0,0,0,0,0,0.0,7
T28711,7,2,2,0,0,0,0.21,20
T28712,1,0,0,0,0,0,0.0,3
T28713,0,0,0,0,0,0,0.0,2
T28714,1,1,0,0,0,0,0.0,21
T28715,5,1,8,1,1,3,0.68,47
T28716,0,1,0,0,0,0,0.0,17
T28717,1,1,0,0,0,0,0.0,16
T28718,0,0,0,0,0,0,0.0,7
T28719,19,8,18,4,2,3,0.94,100
T28720,3,1,0,0,0,0,0.0,3
T28721,0,0,0,0,0,0,0.0,1
T28722,23,5,29,9,1,0,0.89,100
T28723,1,0,0,0,0,0,0.0,1
T28724,0,0,0,0,0,0,0.0,6
T28725,1,0,0,0,0,0,0.0,1
T28726,1,0,0,0,0,0,0.0,3
T28727,1,0,0,0,0,0,0.0,4
T28728,2,1,2,0,0,1,0.24,12
T28729,6,4,8,5,0,0,0.66,52
T28730,0,0,0,0,0,0,0.0,5
T28731,0,0,0,0,0,0,0.0,3
T28732,0,0,0,0,0,0,0.0,1
T28733,17,5,12,6,1,1,0.84,89
T28734,0,1,0,0,0,0,0.0,12
T28735,0,0,0,0,0,0,0.0,8
T28736,0,0,0,0,0,0,0.0,6
T28737,0,0,0,0,0,0,0.0,2
T28738,3,4,3,3,0,0,0.38,25
T28739,8,5,10,4,4,0,0.61,52
T28740,0,0,0,0,0,0,0.0,2
T28741,0,0,0,0,0,0,0.0,2
T28742,0,0,0,0,0,0,0.0,1
T28743,10,6,12,3,0,3,0.51,47
T28744,9,3,15,2,3,4,0.59,64
T28745,11,5,11,2,0,1,0.51,48
T28746,16,4,12,3,1,1,0.53,66
T28747,0,0,0,0,0,0,0.0,2
T28748,3,1,6,3,0,2,0.35,23
T28749,19,4,11,3,2,0,0.68,73
T28750,2,0,0,0,0,0,0.0,3
T28751,0,0,0,0,0,0,0.0,1
T28752,12,1,19,8,2,2,0.7,75
T28753,10,3,17,2,2,1,0.73,65
T28754,13,4,13,7,4,0,0.8,80
T28755,0,0,0,0,0,0,0.0,1
T28756,3,1,0,0,0,0,0.0,8
T28757,11,5,5,0,1,0,0.47,38
T28758,16,5,13,5,3,1,0.62,69
T28759,0,0,0,0,0,0,0.0,9
T28760,10,1,8,2,5,0,0.63,59
T28761,13,4,7,4,2,3,0.64,73
T28762,17,2,8,4,1,1,0.7,72
T28763,1,0,0,0,0,0,0.0,6
T28764,0,0,0,0,0,0,0.0,7
T28765,0,0,0,0,0,0,0.0,10
T28766,1,1,0,0,0,0,0.0,6
T28767,0,0,0,0,0,0,0.0,8
T28768,0,0,0,0,0,0,0.0,3
T28769,0,0,0,0,0,0,0.0,7
T28770,0,1,0,0,0,0,0.0,1
T28771,0,0,0,0,0,0,0.0,1
T28772,0,0,0,0,0,0,0.0,2
T28773,0,1,0,0,0,0,0.0,1
T28774,9,2,8,3,1,0,0.69,54
T28775,20,5,23,9,3,6,0.87,100
T28776,0,0,0,0,0,0,0.0,3
T28777,0,0,0,0,0,0,0.0,3
T28778,0,0,0,0,0,0,0.0,9
T28779,0,1,0,0,0,0,0.0,3
T28780,0,0,0,0,0,0,0.0,8
T28781,0,0,0,0,0,0,0.0,1
T28782,2,1,0,0,0,0,0.0,12
T28783,8,6,11,7,3,4,0.71,67
T28784,0,0,0,0,0,0,0.0,3
T28785,1,0,0,0,0,0,0.0,1
T28786,0,0,0,0,0,0,0.0,5
T28787,0,1,0,0,0,0,0.0,15
T28788,0,0,0,0,0,0,0.0,1
T28789,15,4,17,4,5,2,0.64,61
T28790,0,0,0,0,0,0,0.0,15
T28791,0,0,0,0,0,0,0.0,7
T28792,22,1,12,4,2,5,0.92,98
T28793,0,0,0,0,0,0,0.0,4
T28794,1,1,4,0,2,0,0.28,13
T28795,0,0,0,0,0,0,0.0,2
T28796,0,0,0,0,0,0,0.0,3
T28797,14,4,14,4,1,0,0.67,68
T28798,1,1,0,0,0,0,0.0,3
T28799,9,2,2,1,0,1,0.45,37
T28800,1,1,0,0,0,0,0.0,22
T28801,23,4,11,8,1,0,0.83,94
T28802,0,0,0,0,0,0,0.0,3
T28803,12,3,3,3,1,1,0.49,44
T28804,0,0,0,0,0,0,0.0,5
T28805,11,2,11,5,1,0,0.56,68
T28806,11,6,6,5,0,1,0.56,68
T28807,0,0,0,0,0,0,0.0,1
T28808,1,1,0,0,0,0,0.0,17
T28809,7,5,10,4,3,2,0.54,46
T28810,10,2,9,2,0,2,0.34,40
T28811,13,3,7,5,1,0,0.65,65
T28812,0,0,0,0,0,0,0.0,1
T28813,2,1,0,0,0,0,0.0,35
T28814,2,0,0,0,0,0,0.0,1
T28815,0,0,0,0,0,0,0.0,8
T28816,2,1,0,0,0,0,0.0,10
T28817,0,1,0,0,0,0,0.0,7
T28818,0,0,0,0,0,0,0.0,1
T28819,5,2,4,0,0,0,0.29,13
T28820,0,0,0,0,0,0,0.0,2
T28821,1,1,0,0,0,0,0.0,14
T28822,0,0,0,0,0,0,0.0,3
T28823,2,1,0,0,0,0,0.0,3
T28824,11,1,10,4,2,4,0.68,75
T28825,1,1,0,0,0,0,0.0,2
T28826,1,0,0,0,0,0,0.0,4
T28827,1,0,0,0,0,0,0.0,1
T28828,12,2,2,2,1,0,0.45,32
T28829,0,0,0,0,0,0,0.0,3
T28830,20,5,12,4,2,1,0.95,96
T28831,0,0,0,0,0,0,0.0,1
T28832,0,0,0,0,0,0,0.0,8
T28833,14,4,11,6,6,0,0.76,81
T28834,0,0,0,0,0,0,0.0,14
T28835,9,5,2,3,0,2,0.43,32
T28836,0,0,0,0,0,0,0.0,1
T28837,0,1,0,0,0,0,0.0,1
T28838,11,1,8,6,1,1,0.58,56
T28839,1,1,0,0,0,0,0.0,13
T28840,1,0,0,0,0,0,0.0,1
T28841,12,6,16,4,2,1,0.63,74
T28842,3,1,0,0,0,0,0.0,35
T28843,0,1,0,0,0,0,0.0,17
T28844,0,0,0,0,0,0,0.0,7
T28845,12,4,10,5,2,2,0.65,55
T28846,0,0,0,0,0,0,0.0,1
T28847,16,3,18,2,1,0,0.66,72
T28848,0,0,0,0,0,0,0.0,7
